engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
9.0,1283.5,0.0,20.392157,38.039215,40.0,0.0,0.0,37.0,75.686272,52.941177,16.078432,31.764706,20.392157,0.0,100.0,1.176471,33.0,7.0,59.800003,35.699997,14.121,0.0,0.0,1428.0,0.0,48.0
9.0,1283.5,0.0,20.392157,38.039215,40.0,0.0,0.0,37.0,75.686272,52.941177,16.078432,31.764706,20.392157,0.0,100.0,1.176471,33.0,7.0,65.300003,35.699997,14.14,0.0,0.0,1428.0,0.0,48.0
9.0,1283.5,0.0,20.392157,38.039215,40.0,0.0,0.0,37.0,75.686272,52.941177,16.078432,31.764706,20.392157,0.0,100.0,1.176471,33.0,7.0,65.300003,35.699997,14.14,0.0,0.0,1428.0,0.0,48.0
9.0,1296.0,0.0,20.392157,36.470589,40.0,0.0,0.0,37.0,75.686272,52.941177,16.078432,31.764706,20.392157,0.0,100.0,1.176471,34.0,10.0,65.300003,35.699997,14.14,0.0,0.0,1428.0,0.0,48.0
11.0,1296.0,0.0,20.392157,36.470589,40.0,0.0,0.0,37.0,75.686272,52.941177,16.078432,31.764706,20.392157,0.0,100.0,1.176471,34.0,10.0,65.300003,35.699997,14.14,0.0,0.0,1428.0,0.0,48.0
11.0,1296.0,0.0,20.392157,36.470589,40.0,0.0,0.0,37.0,75.686272,52.549019,16.078432,31.764706,20.392157,0.0,100.0,1.176471,34.0,10.0,77.0,35.800003,14.16,0.0,0.0,1428.0,0.0,48.0
11.0,1296.0,0.0,20.392157,36.470589,40.0,0.0,0.0,37.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,1.176471,34.0,10.0,77.0,35.800003,14.16,0.0,0.0,1428.0,0.0,48.0
11.0,1284.25,0.0,20.0,35.686275,41.0,0.0,0.0,35.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,1.176471,34.0,10.0,77.0,35.800003,14.16,0.0,0.0,1428.0,0.0,48.0
13.0,1284.25,0.0,20.0,35.686275,41.0,0.0,0.0,35.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,1.176471,34.0,10.0,77.0,35.800003,14.16,0.0,0.0,1428.0,0.0,48.0
13.0,1284.25,0.0,20.0,35.686275,41.0,0.0,0.0,35.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,89.100006,36.0,14.179,0.0,0.0,1428.0,0.0,48.0
13.0,1284.25,0.0,20.0,35.294117,41.0,0.78125,0.0,35.0,75.686272,52.549019,16.078432,31.764706,20.0,0.0,100.0,0.784314,34.0,10.0,89.100006,36.0,14.179,0.0,0.0,1428.0,0.0,48.0
