engine_run_tine,engine_rpm,vehicle_speed,throttle,engine_load,coolant_temperature,long_term_fuel_trim_bank_1,short_term_fuel_trim_bank_1,intake_manifold_pressure,fuel_tank,absolute_throttle_b,pedal_d,pedal_e,commanded_throttle_actuator,fuel_air_commanded_equiv_ratio,absolute_barometric_pressure,relative_throttle_position,intake_air_temp,timing_advance,catalyst_temperature_bank1_sensor1,catalyst_temperature_bank1_sensor2,control_module_voltage,commanded_evaporative_purge,time_run_with_mil_on,time_since_trouble_codes_cleared,distance_traveled_with_mil_on,warm_ups_since_codes_cleared
14.0,656.25,0.0,16.470589,27.058823,78.0,1.5625,0.0,26.0,76.862747,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,47.0,-2.0,73.900002,61.099998,13.906,0.0,0.0,1827.0,0.0,62.0
14.0,656.25,0.0,16.470589,29.411764,78.0,1.5625,0.0,26.0,76.862747,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,47.0,-2.0,73.900002,61.099998,13.906,0.0,0.0,1827.0,0.0,62.0
16.0,671.0,0.0,16.862745,29.411764,78.0,1.5625,0.0,30.0,76.862747,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,47.0,-3.0,73.900002,61.099998,13.906,0.0,0.0,1827.0,0.0,62.0
16.0,671.0,0.0,16.862745,29.411764,78.0,1.5625,0.0,30.0,77.254906,47.843136,16.078432,31.764706,16.470589,0.0,100.0,0.0,47.0,-3.0,76.800003,61.099998,13.847,0.0,0.0,1827.0,0.0,62.0
16.0,671.0,0.0,16.862745,29.411764,78.0,1.5625,0.0,30.0,77.254906,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,47.0,-3.0,76.800003,61.099998,13.847,0.0,0.0,1827.0,0.0,62.0
16.0,697.5,0.0,16.862745,29.411764,78.0,1.5625,0.0,29.0,77.254906,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,48.0,-4.0,76.800003,61.099998,13.847,0.0,0.0,1827.0,0.0,62.0
17.0,697.5,0.0,16.862745,29.411764,78.0,1.5625,0.0,29.0,76.862747,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,48.0,-4.0,76.800003,61.099998,13.847,0.0,0.0,1827.0,0.0,62.0
17.0,697.5,0.0,16.862745,29.411764,78.0,1.5625,0.0,29.0,76.862747,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,48.0,-4.0,80.0,61.099998,13.828,0.0,0.0,1827.0,0.0,62.0
17.0,697.5,0.0,16.862745,29.411764,78.0,1.5625,0.0,29.0,76.862747,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,48.0,-4.0,80.0,61.099998,13.828,0.0,0.0,1827.0,0.0,62.0
17.0,714.0,0.0,16.862745,28.627451,78.0,1.5625,0.0,28.0,76.862747,48.627453,16.078432,31.764706,16.862745,0.0,100.0,0.0,48.0,-4.0,80.0,61.099998,13.828,0.0,0.0,1827.0,0.0,62.0
